product_id,product_name,category,price,discount_percentage,rating,rating_count,review_title,discounted_price,img_link,product_link,general_cat,category_numerical
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,22.8,0.53,4.4,13552,"Good,Worth to buy,Great value for price,Good product,Nice product.,Reliable and worth it!,Much more sturdy and durable than Apple cable,Good",10.79,https://m.media-amazon.com/images/I/3183iGEWksL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Apple-Certified-Lightning-Charging/dp/B07XLCFSSN/ref=sr_1_40?qid=1672909125&s=electronics&sr=1-40,Accessories&Peripherals,1
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,0.8,4,576,"Worth it!,Good one,Robust and effective.,Good,Good,It's a good product under 199 rupees It's neatly packed and has good quality built,Nice product,Worth the price",2.39,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41P2EdQI1ZL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Sounce-Type-C-Compatible-Smartphone-Charging/dp/B09RZS1NQT/ref=sr_1_41?qid=1672909125&s=electronics&sr=1-41,Accessories&Peripherals,1
B09C6HWG18,Duracell Type C To Type C 5A (100W) Braided Sync,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,23.99,0.51,4.2,462,"Product is as expected,Cable has problem with samsung galaxy s8 ultra tablet,Quality and service is good.,It's perfect, definitely what i needed,Worth buying this cable,Just awesome 👌,fast charge, sturdy build quality, absolute value for money product, 2yrs warranty, just go for it,Good",11.64,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41v5BQZzfAL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DURACELL-Type-C-braided-Charge-Cable/dp/B09C6HWG18/ref=sr_1_43?qid=1672909125&s=electronics&sr=1-43,Accessories&Peripherals,1
B00NH11KIK,AmazonBasics USB 2.0 Cable - A-Male to B-Male - for,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,8.34,0.7,4.5,107687,"Functionality as described,Working,Great USB in budget,Good,Good,It just works,Works with my Casio ct-x700 well,Still working after 3 months",2.51,https://m.media-amazon.com/images/I/4101vlzySzL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-USB-2-0-Cable-Male/dp/B00NH11KIK/ref=sr_1_44?qid=1672909125&s=electronics&sr=1-44,Accessories&Peripherals,1
B07JW1Y6XV,Wayona Nylon Braided 3A Lightning to USB A Syncing and,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,13.19,0.64,4.2,24269,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",4.79,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41rB0DnVFmL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Braided-WN3LB1-Syncing-Charging/dp/B07JW1Y6XV/ref=sr_1_46?qid=1672909125&s=electronics&sr=1-46,Accessories&Peripherals,1
B09NJN8L25,FLiX (Beetel USB to Micro USB PVC Data Sync &,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2.39,0.7,4,9378,"Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well.",0.71,https://m.media-amazon.com/images/I/31v7NnnAItL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/FLiX-Charging-480Mbps-Devices-XCD-M11/dp/B09NJN8L25/ref=sr_1_48?qid=1672909125&s=electronics&sr=1-48,Accessories&Peripherals,1
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone,",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,0.67,3.3,9792,"Its slow in charging,Ok product,Looks good, but charges slow,very slow charing.,Poor quality, iPhone part will last for two months only, other two are ok,Charger,Product ok,Slow charging",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41CnR1WhD3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/WeCool-Braided-Multifunction-Charging-Android/dp/B07XJYYH7L/ref=sr_1_49?qid=1672909126&s=electronics&sr=1-49,Accessories&Peripherals,1
B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4.74,0.5,4.2,92595,"Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it 👍,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable",2.39,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31nrDWDT8+L._SX300_SY300_.jpg,https://www.amazon.in/AmazonBasics-Micro-Charging-Android-Phones/dp/B07232M876/ref=sr_1_53?qid=1672909126&s=electronics&sr=1-53,Accessories&Peripherals,1
B0711PVX6Z,AmazonBasics Micro USB Fast Charging Cable for Android Phones with,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,6,0.64,4.2,92595,"Using it with my QC 3 Charger .So far- So good.A Quality cable with a sturdy construction & troublefree performance.,Awesome product go for buy it 👍,Execellent,Sturdy micro USB cable for Old phones,Super,Product description says 3 feet it's hardly a foot length wire.,Good,Excellent quality cable",2.15,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31iESA2h2gL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Micro-Charging-Android-Phones/dp/B0711PVX6Z/ref=sr_1_55?qid=1672909126&s=electronics&sr=1-55,Accessories&Peripherals,1
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,25.2,0.62,4.3,8188,"Good product but costly,It’s really long n sturdy no homo 🔥,Takes longer to charge than the regular cable,Quality is really good,iPhone X pink charging cable long one ☝️,A good purchase,It charges fine for me,Absolutely fantastic USB👍👍👍",9.59,https://m.media-amazon.com/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6V3DT/ref=sr_1_57?qid=1672909126&s=electronics&sr=1-57,Accessories&Peripherals,1
B0BFWGBX61,Ambrane Unbreakable 3A Fast Charging Braided Type C Cable 1.5,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4.19,0.43,4.1,314,"Good product,Strong and powerful,Useful product.,Very nice 👌 👍 product,Good 👍🏻,Good,USB,Strong buid , study design , charging speed ☹️",2.39,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rbKciLrcL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Unbreakable-Charging-RCT15-Supports/dp/B0BFWGBX61/ref=sr_1_59?qid=1672909126&s=electronics&sr=1-59,Accessories&Peripherals,1
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed,",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,17.99,0.77,4.2,656,"Nice,Awesome,Quick not charger🤏,Expensive at this price,Multiple mobile can’t be charged at a time,THIS IS FAST CHARGING ON BOTH MY SAMSUNG PHONES AND IPHONE TOO. Go for it !!,Excellent quality!,CHARGING CABLE",4.18,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/313uqx3djjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/WeCool-Unbreakable-Charging-Purpose-iPhone/dp/B0B4DT8MKT/ref=sr_1_64?qid=1672909126&s=electronics&sr=1-64,Accessories&Peripherals,1
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4.19,0.56,4.3,7064,"It's working,It's gud 😳,Cable quality is good.,Durable and Works Well,Good data cable same as shown in pic,Portronics knonnect L 1.2 mtr Micro USB cable,Ok,Great quality",1.85,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31pQZsxPR4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1079-Charging-Micro/dp/B08CDKQ8T6/ref=sr_1_65?qid=1672909126&s=electronics&sr=1-65,Accessories&Peripherals,1
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,0.86,4,1313,"A well-priced product.,Lenthy cord.,Product is working as expected.,Lengthy cable, works for car dashcam,Product is okay but they give 50rs for giving 5 stars.,Misleading length (1.2m), rest fine,Good Product,Good",1.67,https://m.media-amazon.com/images/I/310WOJIrwjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lapster-Type-Cable-computer-laptop/dp/B0994GFWBH/ref=sr_1_68?qid=1672909126&s=electronics&sr=1-68,Accessories&Peripherals,1
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,10.14,0.61,4.2,29746,"Its ok product not too good not bad,Cheap and best,Performance,Works well,Not working with Fast Charger,This Type-C cable is awesome😍.,Does not support display,Good",3.95,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/414y0iu5NUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-USB-Type-C-2-0-Cable/dp/B01GGKZ0V6/ref=sr_1_69?qid=1672909126&s=electronics&sr=1-69,Accessories&Peripherals,1
B09Q8HMKZX,Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,8.39,0.62,4.1,450,"Iphone User,Overall good,Perfect price, perfect fit,Good,Worth,Perfect replacement for Apple cable,At this price it's a steal.,Good cable with decent price",3.16,https://m.media-amazon.com/images/I/41x3iKbD-+L._SX342_SY445_.jpg,https://www.amazon.in/Portronics-Konnect-Charge-Charging-Resistant/dp/B09Q8HMKZX/ref=sr_1_74?qid=1672909128&s=electronics&sr=1-74,Accessories&Peripherals,1
B01GGKYKQM,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,8.4,0.69,4.3,20053,"You can trust on this one,The best usb cable,Wel build just like original .,Nice!!,Working perfectly,Basic,Good,No issues",2.63,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31-BRsjrvDL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Type-C-USB-Male-Cable/dp/B01GGKYKQM/ref=sr_1_77?qid=1672909128&s=electronics&sr=1-77,Accessories&Peripherals,1
B0B86CDHL1,oraimo 65W Type C to C Fast Charging Cable USB,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,10.79,0.61,4.5,149,"It worked well for some days later it is not working , I want it to replace.,Extremely fine,Superb product,This is very decent, quality is super good!,Good,Awesome Product Quantity & Value For Money,Go for it..,Be(a)st in the market.",4.19,https://m.media-amazon.com/images/I/41gztmbiIgL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/oraimo-Charging-Syncing-Indicator-Compatible/dp/B0B86CDHL1/ref=sr_1_79?qid=1672909128&s=electronics&sr=1-79,Accessories&Peripherals,1
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,7.19,0.42,4.1,210,"Good.,Good product,Ultimate product,Good Product,Not that good. But ok for the price.,Fast cable,Fast charging 👍,Best Alternative to Original Cable",4.19,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41SNaWjuZWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/CEDO-OnePlus-Charging-Compatible-Devices/dp/B0B5ZF3NRK/ref=sr_1_80?qid=1672909128&s=electronics&sr=1-80,Accessories&Peripherals,1
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable,",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,5.99,0.77,4,7732,"Very good product and met my need.  Thanks,Decent value,Nice quality… trustable…,Just well in this price.,supports 2.4 amps fast charging,Nice,Nice.,Value for money",1.38,https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pinnaclz-Original-Micro-USB-Charging/dp/B08R69VDHT/ref=sr_1_82?qid=1672909128&s=electronics&sr=1-82,Accessories&Peripherals,1
B09RWZRCP1,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,0.6,4.1,1780,"Better..!!,Charging speed is not guaranteed!,Exactly as advertised,Excellent warp charge cable,Nice,Amazing cable,Best fast charging cable,Really a good cable, Recommend",4.79,https://m.media-amazon.com/images/I/41jlh3c7UbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-A750-Tangle-free-Transmission-Rebellious/dp/B09RWZRCP1/ref=sr_1_83?qid=1672909128&s=electronics&sr=1-83,Accessories&Peripherals,1
B09CMP1SC8,Ambrane 2 in 1 Type-C & Micro USB Cable with,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,5.99,0.6,4.1,602,"Good product,Its good, but micro usb doesn't fit my phone.,Good and useful item,It is very best cable,good,2 in 1 Charging Cable.,Sturdy cable overall,Nice & Best Charger Cabel",2.39,https://m.media-amazon.com/images/I/31x3IUfMneL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-ABDC-10-Charging-Transmission-Compatible/dp/B09CMP1SC8/ref=sr_1_84?qid=1672909128&s=electronics&sr=1-84,Accessories&Peripherals,1
B09YLXYP7Y,Ambrane 60W / 3A Fast Charging Output Cable with Type-C,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4.79,0.55,4,1423,"GOOD,Thank you  Amazon very good charging cable,Good,Very good product,good quality,Very Good Product,This is fast charging USB!,Simply perfect at the price of below 100",2.15,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31l-eZHBfKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACT/dp/B09YLXYP7Y/ref=sr_1_85?qid=1672909128&s=electronics&sr=1-85,Accessories&Peripherals,1
B0B2DJDCPX,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,5.99,0.58,3.9,536,"Value for money,Nice product,timely delivered with good packeging,Good in quality,Quite nice cable,  Go for it,Good product , value for money,Worth buying,Nice",2.51,https://m.media-amazon.com/images/I/41KmCJuybRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SWAPKART-Charging-Compatible-iPhone-Devices/dp/B0B2DJDCPX/ref=sr_1_87?qid=1672909128&s=electronics&sr=1-87,Accessories&Peripherals,1
B07LGT55SJ,Wayona Usb Nylon Braided Data Sync And Charging Cable For,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,13.19,0.64,4.2,24269,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",4.79,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41xmv3WPs7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Braided-Syncing-Charging-iPhone/dp/B07LGT55SJ/ref=sr_1_89?qid=1672909128&s=electronics&sr=1-89,Accessories&Peripherals,1
B09NKZXMWJ,Flix (Beetel) Usb To Type C Pvc Data Sync And,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2.99,0.44,4,9378,"Worked on iPhone 7 and didn’t work on XR,Good one,Dull Physical Looks,Just Buy it,Go for it,About the product,Get charging cable at the price,Working well.",1.67,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31DDGpem3OL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/FLiX-Charging-480Mbps-Devices-XCD-C12/dp/B09NKZXMWJ/ref=sr_1_90?qid=1672909128&s=electronics&sr=1-90,Accessories&Peripherals,1
B0974H97TJ,"boAt A 350 Type C Cable for Smartphone, Charging Adapter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,9.59,0.63,4.4,28791,"Good Stuff... Recommended!!!,Need better quality,एक मजबूत प्रोडक्ट है,Good,best buy of this cable,Best for,Tough,Nil",3.59,https://m.media-amazon.com/images/I/412XfBAEikL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-350-Cable-Carbon-Black/dp/B0974H97TJ/ref=sr_1_92?qid=1672909128&s=electronics&sr=1-92,Accessories&Peripherals,1
B07GVGTSLN,Wayona Usb Type C Fast Charger Cable Fast Charging Usb,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,15.59,0.75,4.2,10576,"Nice product .,Good quality Braided cable, VFM,Good cord, but has Earthing issue,Ok,Good product. Little bit fast charger for phones like redmi.,Fast charging is working properly,Money value product 👌,Cable a Nice product",3.9,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41J6oGU8w5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Cable-Braided-Charger-Smartphones/dp/B07GVGTSLN/ref=sr_1_93?qid=1672909128&s=electronics&sr=1-93,Accessories&Peripherals,1
B0BMXMLSMM,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable ,",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,11.99,0.8,4.5,127,"Super charger in lapster,Best among the rest,Classy product and authentic one,Excellent product,Worked fine ,thank you,Stylish and flexible cable,Amazing,Value for money product",2.39,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/3135yilFsfL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Lapster-compatible-OnePlus-charging-Compatible/dp/B0BMXMLSMM/ref=sr_1_97?qid=1672909129&s=electronics&sr=1-97,Accessories&Peripherals,1
B07JH1C41D,Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,23.99,0.68,4.2,24269,"Satisfied,Charging is really fast,Value for money,Product review,Good quality,Good product,Good Product,As of now seems good",7.79,https://m.media-amazon.com/images/I/412fvb7k2FL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Braided-WN3LG2-Syncing-Charging/dp/B07JH1C41D/ref=sr_1_98?qid=1672909129&s=electronics&sr=1-98,Accessories&Peripherals,1
B08HDH26JX,boAt Deuce USB 300 2 in 1 Type-C & Micro,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,8.39,0.57,4.2,94363,"Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet",3.59,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4112nea7JlL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Deuce-300-Resistant-Transmission-Mercurial/dp/B08HDH26JX/ref=sr_1_101?qid=1672909129&s=electronics&sr=1-101,Accessories&Peripherals,1
